ClosedDate,SoldPr,Type,Zip,Area,Rooms,FullBaths,HalfBaths,BsmtBth,Beds,BsmtBeds,GarageSpaces
4/29/19,306782.5,Townhouse,60091,1350,6,1,1,No,3,0,0
9/18/20,343375,SFH,60062,2000,7,2,0,No,3,0,2
5/31/19,919296.875,SFH,60091,2568,9,3,2,No,4,0,2
6/28/19,530565.625,SFH,60025,2906,9,2,1,No,4,0,2.5
3/8/19,718102.1875,Townhouse,60025,2428,8,2,2,Yes,3,0,2
6/15/20,302375,Condo,60053,1646,7,2,1,No,4,0,2
3/10/20,462275,SFH,60053,3705,8,4,0,Yes,4,0,2
1/31/18,403833.9844,SFH,60076,2174,10,3,0,Yes,5,0,2
6/18/20,348500,Townhouse,60062,2418,9,3,1,Yes,3,1,2
8/30/19,126075,Condo,60201,764,4,1,0,No,1,0,0
12/13/17,419448.8984,SFH,60076,1919,9,2,1,No,4,0,0
10/30/20,199875,Condo,60025,1200,5,2,0,No,2,0,0
6/4/19,682906.25,SFH,60025,2800,10,2,2,No,4,0,2
9/27/19,383478.125,Duplex,60062,1294,7,2,1,No,3,0,2
3/7/19,488540.625,SFH,60077,2286,9,2,2,Yes,3,0,2.5
3/31/20,594930.5,Townhouse,60062,2664,8,2,1,No,3,0,2
6/14/18,355373.9062,SFH,60076,1260,7,1,1,No,3,0,1
7/21/20,100450,SFH,60002,900,4,1,0,No,2,0,0
9/13/17,859870.2418,SFH,60062,3157,10,4,1,Yes,4,0,2
10/21/20,771312.5,SFH,60062,3560,14,4,0,Yes,4,2,2.5
4/12/19,956068.75,SFH,60091,2400,9,2,1,No,4,0,1
12/16/20,645750,SFH,60062,2223,9,2,1,No,4,0,1
8/14/20,917375,SFH,60091,4382,13,3,1,No,5,0,2
4/19/18,1469955.703,SFH,60062,4366,12,4,1,Yes,4,1,3
11/12/20,367975,SFH,60053,1265,9,3,0,Yes,3,0,2
11/4/19,367718.75,SFH,60076,1156,6,1,1,No,3,0,3.5
3/15/19,1008600,SFH,60091,2728,10,3,2,No,4,0,2
12/4/20,871250,SFH,60203,2772,11,2,1,No,4,0,2
5/8/19,647185,SFH,60203,3672,12,4,1,Yes,5,0,2
12/18/19,619868.75,SFH,60062,2650,9,3,1,Yes,4,1,2.5
12/21/20,1306875,SFH,60091,3620,11,4,1,Yes,4,1,2
1/10/19,325693.75,Townhouse,60025,2200,8,2,1,No,3,0,2
10/30/20,322875,Condo,60062,2367,5,2,1,No,2,0,2
5/1/18,608443.2031,SFH,60076,3000,11,4,0,Yes,3,1,3
8/31/20,1071125,SFH,60091,4864,12,5,1,Yes,4,1,2
12/9/19,244795.625,SFH,60076,878,5,1,0,No,2,0,2
3/16/20,308525,SFH,60062,1888,7,2,0,No,3,0,2
10/19/18,714887.3801,SFH,60077,1800,6,2,1,No,3,0,2
3/10/17,1037584.117,SFH,60062,4842,9,3,1,No,5,0,2
8/19/19,313086.25,Condo,60201,886,4,1,0,No,1,0,1
5/6/20,553500,SFH,60062,3000,10,2,1,No,4,0,2
6/20/19,393984.375,Condo,60202,1425,6,2,0,No,2,0,1
9/30/20,328512.5,Townhouse,60053,2200,8,2,1,No,3,0,2.5
7/22/19,2153781.25,SFH,60091,4000,11,4,2,Yes,5,0,2
12/21/20,144525,SFH,60002,1344,6,1,0,No,2,0,0
3/15/19,380851.5625,SFH,60077,1282,8,2,0,Yes,3,0,2
10/16/19,263706.875,SFH,60002,2360,8,2,1,No,4,0,2
6/19/19,244795.625,Condo,60062,1610,5,2,0,No,2,0,1
3/9/20,305962.5,SFH,60062,1447,8,2,0,Yes,3,0,0
3/18/19,1008600,SFH,60091,3258,9,2,1,No,4,0,2
6/14/19,782715.625,SFH,60025,3956,12,3,2,Yes,5,0,7
5/28/19,1575937.5,SFH,60025,4693,15,5,1,Yes,5,1,3
8/5/20,366437.5,SFH,60053,1461,8,2,0,Yes,4,0,2.5
5/10/19,364566.875,SFH,60077,1600,6,2,0,Yes,2,1,2
1/5/18,686517.7734,SFH,60062,3018,11,3,1,Yes,4,1,2.5
7/27/20,332100,SFH,60053,2400,11,3,1,Yes,5,0,2
1/11/19,186485.9375,Condo,60025,1250,5,2,0,No,2,0,0
10/21/20,276750,SFH,60002,2448,9,2,1,No,4,0,2
10/6/20,416150,SFH,60077,2000,8,3,0,Yes,3,0,2.5
11/15/19,420250,SFH,60203,2238,7,1,1,No,3,0,1
11/5/20,553500,SFH,60062,2491,7,2,0,No,2,0,2
8/4/20,130175,Condo,60201,900,4,1,0,No,1,0,0
3/23/20,338250,SFH,60077,2200,6,2,0,No,3,0,2
1/8/18,393065.0781,SFH,60077,1650,7,3,0,Yes,3,1,1
6/5/20,246000,SFH,60067,1262,7,2,0,Yes,3,0,2
4/20/20,583225,SFH,60062,2640,9,3,0,Yes,4,0,2.5
7/27/20,325437.5,SFH,60076,1215,9,2,1,Yes,3,1,0
5/2/18,419987.3437,SFH,60062,2800,7,2,1,No,2,0,2
10/5/20,148625,SFH,60002,975,5,1,0,No,3,0,2
7/24/19,344605,Townhouse,60053,1721,7,2,1,No,3,0,2
12/16/19,420250,SFH,60025,1791,7,2,0,No,3,0,2
3/18/19,294175,SFH,60077,1202,6,1,1,No,3,0,2
7/7/20,107625,Condo,60062,1000,5,1,0,No,1,0,0
3/27/20,629350,SFH,60201,3600,12,3,0,Yes,4,1,2
6/7/19,315187.5,SFH,60025,1424,8,2,1,Yes,3,1,1
1/16/18,108765.9531,Condo,60077,700,4,1,0,No,1,0,0
4/3/17,391853.5762,SFH,60062,1906,6,2,0,No,3,0,2
6/15/20,426400,Townhouse,60062,1870,7,2,1,No,2,0,2
11/30/20,1168500,SFH,60062,3658,14,5,0,Yes,4,1,3
9/5/19,330946.875,SFH,60053,1594,8,2,0,Yes,4,0,1
9/26/19,304681.25,SFH,60002,2825,10,2,1,No,4,0,2
7/28/17,482366.2332,SFH,60062,1857,8,2,0,Yes,3,0,2
3/27/20,389500,SFH,60062,1492,9,1,2,Yes,3,0,1
6/26/19,2437450,SFH,60025,4800,13,6,1,Yes,4,1,3
3/1/19,252044.9375,SFH,60077,1098,6,2,0,Yes,2,0,1.5
12/21/20,242412.5,Condo,60202,950,5,1,0,No,2,0,0
8/2/19,378225,SFH,60025,1232,7,2,1,Yes,3,0,2
8/21/19,524261.875,SFH,60202,2046,9,2,0,No,3,0,2
12/23/19,146562.1875,Duplex,60002,1404,4,2,1,No,2,0,2.5
12/7/20,1025000,SFH,60091,2496,11,2,2,Yes,4,1,1
10/3/19,236390.625,SFH,60053,1050,8,1,0,No,3,0,2
6/9/17,1324575.469,SFH,60062,3486,14,4,1,Yes,4,1,3
2/15/18,511523.0469,SFH,60062,2507,8,2,1,No,4,0,2
2/25/20,302375,Townhouse,60053,1650,6,2,1,No,2,0,2
8/2/19,333573.4375,Condo,60201,1117,5,2,0,No,2,0,1
9/10/20,646775,SFH,60026,2879,10,3,1,Yes,4,0,2
6/15/20,949662.5,SFH,60062,3200,8,3,1,No,4,0,2
3/15/19,780089.0625,SFH,60062,3865,9,3,1,No,5,0,2
4/23/20,929162.5,SFH,60026,2709,8,2,1,No,3,0,2
5/23/19,483287.5,SFH,60025,1250,7,1,1,No,3,0,0
6/4/20,896875,SFH,60025,3618,12,4,1,No,5,0,2
11/10/20,215250,Condo,60053,1500,5,2,0,No,2,0,1
4/12/18,484600.7812,SFH,60062,2468,6,2,1,No,3,0,2
10/31/19,316238.125,Condo,60201,1800,6,2,0,No,3,0,1
6/25/20,615000,SFH,60076,3800,15,6,0,Yes,5,1,2
9/9/19,393984.375,SFH,60201,2000,7,2,0,Yes,2,1,2
11/4/20,328000,SFH,60077,1422,8,1,1,No,3,0,2
8/21/20,1071125,SFH,60025,5592,11,4,1,No,5,0,3
12/21/17,407886.4584,SFH,60062,2364,6,2,0,No,2,0,2
10/16/20,275725,Townhouse,60202,1325,8,2,1,Yes,3,0,0
10/16/17,877531.248,SFH,60062,4862,15,5,1,Yes,5,0,3
6/28/19,367613.6875,SFH,60076,1272,7,2,0,No,3,0,2
3/15/19,84549.04688,Condo,60025,600,4,1,0,No,1,0,0
3/16/20,448437.5,SFH,60025,1577,10,4,0,No,4,0,2.5
1/8/21,245000,SFH,60025,1206,6,2,0,No,3,0,1
4/11/17,189855.8172,Condo,60076,972,4,1,0,No,1,0,1
12/30/20,194750,SFH,60053,798,4,1,0,No,2,0,0
4/21/20,158875,SFH,60002,1658,8,1,1,Yes,3,1,2
8/26/20,714425,Townhouse,60026,2230,11,2,1,No,3,0,2
7/1/19,2757890.625,SFH,60025,11109,11,8,1,Yes,6,1,3
8/26/20,635613.775,SFH,60062,2930,11,2,1,No,4,0,2
5/18/20,533000,SFH,60002,6292,14,3,1,No,4,1,4
7/2/20,627300,SFH,60202,2300,9,3,0,No,4,0,2
9/29/20,302375,SFH,60077,1700,8,2,1,Yes,3,1,1
9/11/19,472781.25,SFH,60062,1936,8,2,1,No,4,0,2
12/11/20,324412.5,SFH,60002,4021,11,3,1,Yes,5,0,3
4/3/20,207050,SFH,60053,1047,5,1,0,No,3,0,1
12/4/19,338826.5625,Condo,60201,1450,6,2,0,No,3,0,1
4/29/19,291548.4375,SFH,60076,1530,9,2,0,Yes,3,0,0
11/29/19,194365.625,Condo,60062,1400,5,2,0,No,2,0,2
5/21/19,220631.25,SFH,60002,2430,8,2,0,Yes,4,0,2
12/11/20,328000,SFH,60002,2760,8,2,1,No,4,0,3.5
10/13/20,193725,Condo,60062,1350,5,2,0,No,2,0,1
6/15/18,694594.4531,SFH,60062,3350,9,2,2,Yes,4,0,2
7/1/19,1560178.125,SFH,60062,5670,15,5,1,Yes,5,1,3
11/4/19,301529.375,Townhouse,60091,1666,7,2,1,No,3,0,1
11/30/20,328000,Townhouse,60077,2193,7,2,1,No,2,0,2
8/3/20,568875,SFH,60091,1560,6,2,2,Yes,3,0,2
9/25/20,399750,SFH,60062,2100,6,2,0,No,2,0,2
2/14/20,1486250,SFH,60025,6800,15,5,1,Yes,5,1,3
8/26/20,338250,SFH,60076,1800,6,2,0,No,3,0,2
6/30/20,927625,SFH,60025,3336,10,4,0,Yes,4,1,2
8/28/20,340300,Townhouse,60053,1721,6,2,1,No,2,0,2
4/12/19,745943.75,SFH,60025,3600,10,2,1,No,4,0,2.5
7/10/20,145550,Townhouse,60077,1069,4,1,1,No,2,0,0
2/3/20,538125,SFH,60201,1240,7,2,0,Yes,3,0,0
6/29/18,366142.8125,SFH,60077,1375,7,2,0,Yes,3,0,0
3/29/19,167049.375,Condo,60062,1250,5,2,0,No,2,0,1
11/27/19,1292268.75,SFH,60025,3899,10,2,1,No,3,0,2.5
11/14/19,619868.75,Condo,60201,1952,6,2,1,No,3,0,1
3/15/19,551578.125,Condo,60201,1737,7,2,1,No,3,0,2
12/23/19,288921.875,SFH,60076,1560,9,2,1,Yes,3,2,2.5
6/13/19,404490.625,SFH,60025,1260,8,1,2,Yes,3,0,2
7/15/19,336200,SFH,60077,1052,8,2,0,Yes,2,0,2
5/11/20,235750,SFH,60026,981,7,1,0,No,3,0,1
11/10/20,394625,SFH,60053,2102,7,1,1,No,3,0,1
11/26/19,429705.625,SFH,60076,2000,10,2,1,No,4,0,3
6/26/20,820000,SFH,60062,4017,11,4,0,No,5,0,3
10/19/20,92250,Condo,60077,950,4,1,0,No,1,0,1
7/17/19,661893.75,Townhouse,60077,2770,7,3,1,No,3,0,1
9/12/19,1045371.875,SFH,60091,3521,11,3,2,Yes,5,0,2
8/2/19,919296.875,SFH,60025,2678,10,4,1,Yes,4,0,2.5
3/20/19,535818.75,SFH,60025,2703,10,3,1,Yes,5,0,2
11/2/20,461250,SFH,60025,1350,9,2,0,Yes,3,0,2
6/13/17,383023.073,SFH,60062,1072,9,2,0,Yes,3,1,1
12/4/20,248562.5,SFH,60077,1025,5,1,0,No,3,0,2.5
11/20/20,819897.5,SFH,60201,3000,10,3,1,Yes,4,0,2
7/20/20,1224875,SFH,60025,6000,10,5,1,Yes,6,0,3
1/28/20,536075,SFH,60076,3238,8,3,0,Yes,3,0,1
8/12/19,835246.875,SFH,60025,3780,10,5,0,Yes,5,0,2
5/15/20,306475,SFH,60053,2050,9,2,0,Yes,3,1,2.5
6/24/20,71750,Condo,60201,1000,5,1,0,No,2,0,0
6/15/18,387680.625,SFH,60076,1340,7,2,1,Yes,2,0,1.5
8/17/18,414602.8906,SFH,60076,1467,7,2,1,Yes,3,0,2
10/11/19,689735.3125,SFH,60091,2632,7,1,2,Yes,3,0,2
12/29/17,418345.0855,SFH,60062,1695,7,1,1,No,3,0,2
10/18/19,190163.125,Condo,60091,950,4,1,0,No,1,0,1
9/8/20,321337.5,SFH,60053,1274,7,2,0,No,3,0,2
7/2/20,256250,SFH,60076,2319,8,2,0,No,3,0,3
10/29/18,323067.1875,SFH,60076,1463,7,2,1,Yes,3,0,2
11/7/18,926125.9375,SFH,60062,5964,14,4,1,Yes,5,1,3
3/6/20,340300,SFH,60062,1100,6,1,0,No,3,0,1
5/30/19,325693.75,SFH,60201,1728,8,4,0,Yes,4,0,2
6/24/19,351959.375,SFH,60076,1279,8,1,1,No,3,1,2
10/21/20,717500,SFH,60062,5032,10,3,1,No,5,0,3
9/30/19,411845,SFH,60053,2315,7,3,0,No,4,0,2
6/10/19,773785.3125,SFH,60062,3650,12,3,1,Yes,4,1,3
11/9/18,327374.75,SFH,60076,1263,8,1,1,Yes,3,0,2
12/18/20,266500,Condo,60201,1050,5,1,0,No,2,0,1
2/15/19,859411.25,SFH,60062,4484,12,4,1,Yes,4,0,3
4/20/18,311221.3906,SFH,60076,1316,8,2,0,Yes,2,0,2.5
1/3/20,353625,Condo,60077,1659,5,2,0,No,2,0,2
6/26/20,437675,Townhouse,60201,1587,7,2,1,No,3,0,2
3/30/17,540868.3164,SFH,60062,2800,9,2,1,No,5,0,2
4/11/19,42025,SFH,60002,2850,9,2,0,No,3,0,0
1/23/20,1076250,SFH,60026,4706,17,4,1,Yes,4,2,3
8/18/20,574000,SFH,60025,2900,10,2,1,No,3,0,2
10/27/20,136325,Condo,60077,900,5,2,0,No,2,0,1
6/19/20,350242.5,SFH,60002,3750,11,3,1,Yes,4,0,3
4/16/19,787968.75,SFH,60076,4000,10,3,0,No,5,0,2
8/12/20,231650,Townhouse,60077,1055,6,1,1,No,2,0,0
11/2/20,466375,SFH,60053,2320,8,2,1,No,3,0,1
6/26/20,188600,SFH,60002,1800,8,1,0,No,4,0,2
1/31/19,119771.25,SFH,60002,960,5,1,0,No,2,0,1
1/3/20,683675,Townhouse,60026,3210,7,2,2,No,3,0,2.5
10/13/20,153750,Condo,60202,1027,5,1,0,No,2,0,0
10/16/20,235750,SFH,60002,1176,6,2,0,Yes,3,0,1
9/12/19,278415.625,SFH,60002,1700,6,2,0,No,3,0,2.5
2/22/19,677653.125,SFH,60091,2114,8,3,0,No,3,0,1
4/15/20,1076250,SFH,60091,4316,10,4,1,Yes,4,1,2
9/19/17,374358.1419,SFH,60077,1172,5,1,1,No,3,0,2
9/22/17,504442.491,SFH,60062,2343,9,2,1,No,4,0,2
11/12/19,874120,SFH,60026,3896,13,4,1,Yes,5,0,2
4/18/17,292510.416,SFH,60076,1478,7,2,0,No,3,0,2.5
11/9/20,200900,SFH,60002,1611,6,2,0,No,3,0,3
10/29/19,63037.5,SFH,60002,1072,5,1,1,No,2,0,0
1/24/20,576562.5,SFH,60025,2800,10,3,1,No,5,0,2
10/15/19,336200,Condo,60026,1744,6,2,0,No,2,0,2
8/1/19,831044.375,SFH,60201,2410,8,2,1,No,4,0,2
7/17/19,736488.125,Condo,60201,1778,6,2,0,No,3,0,2
8/20/19,1711468.125,SFH,60091,5800,12,5,1,Yes,4,1,2
12/23/19,924550,SFH,60091,3840,11,3,1,Yes,4,1,2
8/14/20,406925,SFH,60062,2280,7,2,1,No,3,0,2
10/5/18,492139.0156,SFH,60062,2571,10,2,1,No,3,0,2
6/12/19,1076890.625,SFH,60062,3370,14,5,0,Yes,6,0,2.5
9/22/17,248357.9004,Townhouse,60077,1473,6,2,1,No,2,0,1
12/18/20,199875,Condo,60077,1550,5,2,0,No,2,0,1
8/30/17,237319.7715,Condo,60076,2000,6,2,0,No,3,0,2
10/4/19,617767.5,SFH,60025,2950,8,2,1,No,4,0,2
8/28/17,447044.2207,SFH,60076,2400,9,3,1,Yes,4,1,2.5
12/11/20,755937.5,SFH,60002,4477,13,3,0,No,4,0,3
12/11/19,727557.8125,SFH,60062,3222,12,3,1,Yes,4,0,2
5/10/19,207498.4375,Townhouse,60076,1300,6,1,1,No,3,0,0
11/2/20,235750,Townhouse,60077,1500,7,1,1,No,3,0,0
5/24/19,845753.125,SFH,60062,2959,13,5,1,Yes,4,0,2
5/24/17,331143.8672,SFH,60077,1625,6,1,1,No,3,0,1
7/11/18,608443.2031,SFH,60062,2517,8,2,1,No,3,0,2
12/15/17,794745.2812,SFH,60062,3526,10,2,1,No,5,0,2
9/11/17,441525.1562,SFH,60062,1176,7,1,1,Yes,3,0,1
9/30/19,630375,SFH,60062,2400,7,2,1,No,3,0,2
6/30/17,339974.3703,SFH,60077,2289,8,1,1,No,3,0,0
10/29/20,210125,SFH,60002,1634,6,2,0,No,3,0,4
3/16/17,325624.8027,SFH,60077,1169,8,2,0,Yes,3,0,2
7/31/20,415125,SFH,60091,1692,9,2,0,No,4,0,2
7/1/19,409743.75,SFH,60053,1750,9,3,0,Yes,5,0,2.5
3/24/20,292125,Townhouse,60062,1991,6,2,1,No,3,0,1
6/22/20,294175,Condo,60053,1778,5,2,0,No,2,0,1
6/14/19,701817.5,SFH,60091,2095,12,3,0,Yes,4,0,2
7/23/19,267909.375,SFH,60002,2408,8,2,0,Yes,4,0,1
11/13/20,973750,SFH,60201,4810,13,4,1,Yes,5,0,2
11/7/19,224518.5625,SFH,60002,1800,8,2,1,Yes,4,0,2
4/2/19,325693.75,Townhouse,60091,1216,5,1,1,No,2,0,1
3/26/20,709812.5,SFH,60062,5328,12,6,1,Yes,5,0,2
9/27/19,270010.625,Condo,60053,1484,5,2,0,No,2,0,1
3/2/20,512500,SFH,60026,1760,9,2,1,No,4,0,2
5/7/19,1499807.111,SFH,60062,3419,10,2,1,No,3,0,2
9/25/19,495369.6875,SFH,60025,2857,9,2,1,No,5,0,2
1/4/21,749000,SFH,60025,4005,10,3,0,No,5,0,2
9/14/17,527622.5617,SFH,60062,1695,9,2,1,No,4,0,2
4/11/19,294175,Townhouse,60025,1600,7,2,0,No,3,0,0
5/30/17,187648.1914,Condo,60077,978,3,1,0,No,1,0,1
11/14/19,483287.5,SFH,60025,2060,8,2,0,No,3,0,2
4/16/19,1502393.75,SFH,60091,3367,13,4,1,Yes,4,1,2
8/24/17,671118.2375,SFH,60062,2837,9,2,1,No,4,0,2
2/26/19,522160.625,SFH,60026,2098,10,3,0,Yes,3,1,2
7/20/17,618135.2187,SFH,60062,2352,8,3,1,No,5,0,3
8/12/20,281875,SFH,60002,2411,8,1,1,No,3,0,2
10/4/17,358739.1895,Condo,60077,1899,5,2,0,No,2,0,2
5/30/19,235340,Condo,60062,1800,5,2,0,No,2,0,1
5/18/18,996123.8281,SFH,60062,6922,17,6,1,Yes,6,1,3
8/11/17,160052.8691,Condo,60076,1250,6,1,0,No,2,0,0
10/9/20,963500,SFH,60062,5490,14,4,1,No,5,0,3
5/19/20,393600,SFH,60091,1487,8,2,0,No,3,0,1.5
6/13/19,314136.875,SFH,60002,2914,11,2,1,No,4,0,2
7/10/20,189625,Condo,60202,1100,4,1,0,No,1,0,1
5/14/20,317750,Condo,60202,1450,5,2,0,No,2,0,1
7/15/20,143500,Condo,60025,1200,5,2,0,No,2,0,1
10/9/20,422300,SFH,60025,1502,8,3,0,Yes,5,0,2
4/15/19,577843.75,Condo,60201,1550,6,2,0,No,3,0,2
4/10/20,464837.5,Condo,60026,1610,6,2,0,No,3,0,2
11/6/20,99952.875,Condo,60002,1008,5,1,0,No,2,0,1
8/24/20,436137.5,SFH,60025,1780,7,3,0,No,3,0,2.5
12/19/19,197517.5,Condo,60201,1149,5,1,0,No,2,0,0
5/10/19,420250,Townhouse,60053,2200,6,3,1,No,3,0,2
9/17/20,794375,Condo,60201,1815,6,2,0,No,3,0,2
11/4/19,168100,Duplex,60002,1500,6,2,1,No,3,0,2.5
11/25/20,369000,SFH,60062,1971,8,2,0,No,3,0,1
10/15/20,510450,SFH,60062,1919,10,3,0,Yes,5,0,2
7/2/19,317814.0625,SFH,60053,1278,7,1,1,No,3,0,2
11/25/19,551578.125,SFH,60026,3814,10,2,1,No,5,0,2
2/15/19,1155687.5,SFH,60091,2357,12,4,0,Yes,4,0,1
8/3/20,647800,Townhouse,60026,3650,8,3,1,No,3,0,2.5
7/22/20,297250,SFH,60002,2693,8,2,0,No,4,0,2
7/10/20,215250,Condo,60062,2350,6,2,1,No,2,0,1
7/10/20,1248450,SFH,60062,4746,15,5,1,Yes,5,0,3
8/6/20,438187.5,SFH,60091,3149,8,2,1,No,4,0,2
8/7/20,681625,SFH,60062,3504,12,2,2,Yes,4,0,3
3/22/18,1362266.641,SFH,60062,5400,12,5,1,No,5,0,3
7/21/20,449975,Townhouse,60201,1900,7,2,1,No,3,0,2
9/3/20,294687.5,Townhouse,60053,1450,5,2,1,No,2,0,2
4/6/17,373088.757,SFH,60062,1498,6,1,1,No,3,0,2
11/16/20,425375,Condo,60202,1600,6,2,0,No,3,0,0
12/4/20,330050,SFH,60053,1365,7,1,1,No,3,0,2
6/8/18,403833.9844,SFH,60076,1659,9,2,0,No,4,0,2.5
10/30/19,262656.25,SFH,60002,1949,9,2,0,No,4,0,5
5/23/17,442739.3504,SFH,60077,2967,8,2,1,Yes,4,0,2
10/22/20,374125,SFH,60053,1800,7,2,0,Yes,3,0,1
12/20/18,321990.2969,SFH,60062,1409,8,2,0,Yes,3,0,0
2/24/20,138375,Condo,60077,1000,5,1,1,No,2,0,0
3/6/17,905126.5703,SFH,60062,4818,9,5,0,Yes,5,0,3
5/18/20,748250,SFH,60062,3025,11,2,1,No,4,0,2.5
3/29/19,609638.8144,Townhouse,60062,2664,8,2,1,No,3,0,2
12/4/19,674501.25,Townhouse,60201,2400,7,2,1,No,3,0,2
8/4/17,482366.2332,SFH,60076,2172,8,2,1,No,3,0,2
12/17/19,1171446.875,SFH,60201,3400,10,2,2,Yes,4,0,2
8/31/17,612616.1543,SFH,60062,3000,9,3,1,Yes,4,0,2
5/8/20,398725,SFH,60201,1014,7,2,0,Yes,3,0,2.5
10/20/20,193725,Condo,60201,864,5,1,0,No,2,0,0
8/5/19,630375,Condo,60201,1737,6,2,1,No,3,0,2
6/21/19,393984.375,SFH,60025,3100,11,3,1,No,6,0,1
10/31/17,399580.2664,SFH,60077,1820,9,3,0,Yes,4,0,2
4/30/20,358750,SFH,60053,1073,8,2,0,Yes,3,1,1
4/30/19,1050519.938,SFH,60026,3708,10,3,1,No,4,0,2
7/12/19,273687.8125,SFH,60002,1683,7,2,0,Yes,3,0,3
7/11/19,430756.25,SFH,60062,1450,7,2,0,Yes,3,0,1
10/28/20,1332500,SFH,60091,3796,13,3,2,Yes,4,1,2
12/6/19,733336.25,SFH,60025,3300,9,3,0,No,4,0,2
5/26/17,992327.7887,SFH,60062,3966,12,3,1,Yes,4,0,3
4/7/17,463601.4141,SFH,60076,2546,9,2,1,No,4,0,2
4/18/19,252044.9375,SFH,60002,2100,11,2,1,No,4,1,2
8/7/20,223450,Condo,60201,1028,4,1,0,No,1,0,1
7/27/17,466360.9463,SFH,60077,2486,8,2,1,No,4,0,2.5
12/18/20,589375,SFH,60062,3092,9,3,2,No,5,0,2
11/8/18,452294.0625,SFH,60062,2200,8,2,2,No,3,0,2
3/8/19,262656.25,Condo,60062,1775,5,2,0,No,2,0,2
6/8/20,420250,SFH,60201,1903,8,3,0,No,3,0,2
5/1/18,468447.4219,Condo,60077,1700,6,2,0,No,3,0,2
7/12/19,393984.375,SFH,60076,2246,10,3,0,No,5,0,2
1/31/20,768750,SFH,60202,2071,10,2,1,No,4,0,2
5/13/19,239017.1875,SFH,60053,977,5,1,0,No,2,0,2
10/16/19,367718.75,Townhouse,60062,2072,7,2,1,No,3,0,2
7/26/19,441262.5,SFH,60025,2017,8,3,0,No,4,0,2
7/19/19,252150,SFH,60002,2389,8,2,1,No,3,0,2
12/30/19,461224.375,Condo,60091,1300,5,2,0,No,2,0,1
9/16/19,414996.875,Condo,60201,1252,5,2,0,No,2,0,1
9/16/19,504300,SFH,60077,3300,10,5,0,Yes,5,1,0
3/19/20,164000,Condo,60077,1600,5,2,0,No,2,0,1
3/22/19,514806.25,SFH,60076,2747,8,2,1,No,4,0,2
7/12/19,998093.75,SFH,60091,3015,12,3,1,Yes,5,0,2
7/9/19,782715.625,SFH,60025,3200,10,4,1,Yes,4,0,2
4/19/18,559983.125,SFH,60077,2336,9,3,0,Yes,4,0,2
2/25/19,176505,SFH,60002,1115,7,2,1,Yes,3,0,2.5
8/14/19,294175,Condo,60025,1220,4,2,0,No,2,0,2
1/7/20,348500,Townhouse,60062,4287,9,2,1,No,3,0,2
3/5/20,561187.5,SFH,60201,2200,12,2,1,No,6,0,0
8/15/17,198796.7016,Townhouse,60076,1034,5,1,1,Yes,2,1,0
2/21/20,435625,Condo,60201,1158,5,2,0,No,2,0,2
8/19/19,334266.85,SFH,60053,1353,7,2,0,No,3,0,2.5
3/2/20,397187.5,SFH,60203,1747,7,2,0,No,3,0,2
8/13/19,834196.25,SFH,60076,4500,11,4,1,Yes,6,0,3
7/10/18,678441.0937,SFH,60062,3012,10,2,2,Yes,4,0,2.5
8/17/20,287000,Condo,60077,1250,5,2,0,No,2,0,1
10/28/19,362990.9375,SFH,60077,2400,9,3,1,Yes,5,0,2.5
1/3/20,246000,SFH,60002,2976,9,3,1,Yes,4,0,2
11/30/20,1957750,SFH,60025,7800,15,5,0,Yes,5,1,3
10/12/17,590539.8965,SFH,60062,2559,8,2,1,No,4,0,2
6/10/19,889446.5175,SFH,60091,2640,11,2,1,No,4,0,2
4/7/20,609875,SFH,60053,3523,10,2,1,No,4,0,2
10/30/18,554598.6719,SFH,60076,3030,9,4,0,Yes,4,0,0
9/25/20,164000,Condo,60077,800,5,1,0,No,2,0,0
7/22/20,210125,Condo,60025,1133,6,2,0,No,2,0,0
4/6/18,705363.3594,SFH,60076,3700,8,4,1,Yes,4,0,2.5
5/24/19,1008600,SFH,60025,4035,12,5,1,Yes,4,1,2
2/3/20,192700,Condo,60025,1064,4,1,0,No,2,0,1
4/22/19,336200,SFH,60203,1416,8,2,0,No,4,0,0
7/27/20,412562.5,SFH,60076,1335,7,2,0,Yes,3,0,2
10/16/20,513525,SFH,60091,1440,7,1,1,No,3,0,1
6/6/18,244992.6172,Condo,60077,968,4,1,1,No,1,0,1
10/16/18,367219.7031,SFH,60076,1360,7,2,0,No,3,0,0
3/30/20,357212.5,SFH,60076,1473,9,2,0,Yes,3,1,1
6/14/18,212147.4531,Townhouse,60077,1063,6,1,1,No,2,0,0
6/27/19,294175,Condo,60062,2350,6,2,1,No,2,0,1
11/15/19,185960.625,Condo,60076,1005,5,1,0,No,2,0,0
10/28/19,451663.6875,Condo,60091,1352,4,1,1,No,1,0,1
10/15/19,762753.75,Condo,60202,2476,7,2,1,No,3,0,3
1/11/19,247422.1875,Condo,60062,1725,6,2,0,No,2,0,1
1/25/19,361415,Condo,60062,1753,6,2,0,No,3,0,2
7/3/18,924736.7486,SFH,60062,2053,5,2,0,No,2,0,2
12/30/20,328000,SFH,60076,1633,7,2,0,Yes,3,0,0
9/18/20,563750,SFH,60201,1730,6,2,1,No,3,0,2
6/27/17,449803.7529,SFH,60076,2190,7,2,0,No,3,0,2
2/27/20,410000,SFH,60062,1814,7,2,0,No,2,0,2
